# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON 30-Apr-2026

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (atm) 1.0
# DENSITY (kg/m^3) 8.3836e-01
# SHOCK SPEED (m/s) 3000.00

# Induction Times
# Time to Peak Thermicity =   1.7660e-08 s
# Distance to Peak Thermicity =   8.1786e-06 m

# Exothermic/Reaction Times
# Exothermic Pulse Time =   2.3355e-08 s
# Exothermic Pulse Distance =   1.1551e-05 m
# REACTION ZONE STRUCTURE

# THE OUTPUT DATA COLUMNS ARE:
Variables = Distance (m), Mach Number, Time (s), Pressure (atm), Temperature (K), Density (kg/m^3), Thermicity (1/s)
   2.70491e-05 	    4.16257e-01 	    5.40993e-08 	    6.27410e+06 	    3.59936e+03 	    4.61332e+00 	    1.41996e+06
   2.79482e-05 	    4.17022e-01 	    5.57462e-08 	    6.27033e+06 	    3.61052e+03 	    4.60066e+00 	    1.33929e+06
   2.93066e-05 	    4.18098e-01 	    5.82260e-08 	    6.26503e+06 	    3.62623e+03 	    4.58298e+00 	    1.22695e+06
   3.06699e-05 	    4.19088e-01 	    6.07059e-08 	    6.26014e+06 	    3.64072e+03 	    4.56682e+00 	    1.12457e+06
   3.20379e-05 	    4.20000e-01 	    6.31858e-08 	    6.25564e+06 	    3.65408e+03 	    4.55204e+00 	    1.03156e+06
   3.34102e-05 	    4.20841e-01 	    6.56657e-08 	    6.25150e+06 	    3.66641e+03 	    4.53851e+00 	    9.46872e+05
   3.47864e-05 	    4.21615e-01 	    6.81456e-08 	    6.24768e+06 	    3.67778e+03 	    4.52611e+00 	    8.69227e+05
   3.65620e-05 	    4.22522e-01 	    7.13358e-08 	    6.24321e+06 	    3.69111e+03 	    4.51167e+00 	    7.78797e+05
   3.83431e-05 	    4.23339e-01 	    7.45260e-08 	    6.23919e+06 	    3.70313e+03 	    4.49876e+00 	    6.98417e+05
   4.01290e-05 	    4.24074e-01 	    7.77163e-08 	    6.23556e+06 	    3.71396e+03 	    4.48720e+00 	    6.26764e+05
   4.19192e-05 	    4.24736e-01 	    8.09065e-08 	    6.23230e+06 	    3.72371e+03 	    4.47685e+00 	    5.62197e+05
   4.37134e-05 	    4.25331e-01 	    8.40968e-08 	    6.22937e+06 	    3.73250e+03 	    4.46758e+00 	    5.04110e+05
   4.58748e-05 	    4.25968e-01 	    8.79317e-08 	    6.22623e+06 	    3.74192e+03 	    4.45770e+00 	    4.42873e+05
   4.80407e-05 	    4.26530e-01 	    9.17667e-08 	    6.22347e+06 	    3.75021e+03 	    4.44903e+00 	    3.88486e+05
   5.02106e-05 	    4.27024e-01 	    9.56017e-08 	    6.22104e+06 	    3.75752e+03 	    4.44143e+00 	    3.41216e+05
   5.23839e-05 	    4.27459e-01 	    9.94367e-08 	    6.21889e+06 	    3.76396e+03 	    4.43477e+00 	    3.00209e+05
   5.45603e-05 	    4.27841e-01 	    1.03272e-07 	    6.21701e+06 	    3.76964e+03 	    4.42891e+00 	    2.63498e+05
   5.67394e-05 	    4.28178e-01 	    1.07107e-07 	    6.21535e+06 	    3.77463e+03 	    4.42377e+00 	    2.31336e+05
   5.93183e-05 	    4.28525e-01 	    1.11640e-07 	    6.21364e+06 	    3.77977e+03 	    4.41850e+00 	    1.98967e+05
   6.19001e-05 	    4.28823e-01 	    1.16173e-07 	    6.21218e+06 	    3.78419e+03 	    4.41398e+00 	    1.70247e+05
   6.44843e-05 	    4.29079e-01 	    1.20707e-07 	    6.21092e+06 	    3.78799e+03 	    4.41011e+00 	    1.46401e+05
   6.70707e-05 	    4.29299e-01 	    1.25240e-07 	    6.20984e+06 	    3.79126e+03 	    4.40678e+00 	    1.25659e+05
   6.96588e-05 	    4.29488e-01 	    1.29773e-07 	    6.20891e+06 	    3.79407e+03 	    4.40393e+00 	    1.07922e+05
   7.22485e-05 	    4.29650e-01 	    1.34306e-07 	    6.20811e+06 	    3.79648e+03 	    4.40148e+00 	    9.26092e+04
   7.56137e-05 	    4.29828e-01 	    1.40194e-07 	    6.20723e+06 	    3.79912e+03 	    4.39881e+00 	    7.59809e+04
